Unnamed: 0,country,id,code,title,titleDir,shortTitle,shortTitleDir,yearOfVersion,cntryOrgCode,cntryOrgTitle,cntryOrgType,subjectMatters,subjectMatterTitles,typeOfTexts,typeOfTextTitles,adoptedDate,entryIntoForce,judgmentDate,dates,superseded,repealed,meta,textOrder,url,language,parts,mimeTypes,customTitle,filename
56,EE,19152,,"Plant Propagation and Plant Variety Rights Act (consolidated text of April 1, 2019)",ltr,,,2019.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/ee/ee239en.pdf,English,,"[{'id': 564856, 'value': 'pdf', 'fileUrl': None}]",True,ee239en.pdf
57,EE,1297,,"Plant Propagation and Plant Variety Rights Act (consolidated text of January 1, 2015)",ltr,,,2015.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/ee/ee065en.pdf,English,,"[{'id': 361676, 'value': 'pdf', 'fileUrl': None}]",True,ee065en.pdf
58,EE,1243,,"Plant Variety Act, 1998 (as amended by Act of January 19, 2000,  RT 12000, 10, 56)",ltr,,,2000.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/ee/ee011en.pdf,English,,"[{'id': 126536, 'value': 'pdf', 'fileUrl': None}]",True,ee011en.pdf
59,FI,11025,,"Plant Breeder's Right Act (Act No. 1279/2009 of December 22, 2009)",ltr,,,2009.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/fi/fi104en.pdf,English,,"[{'id': 244393, 'value': 'pdf', 'fileUrl': None}]",True,fi104en.pdf
60,FI,9522,,"Act on Plant Variety Rights (Act No. 789 of August 21, 1992, as amended up to Act No. 238 of March 5, 1999)",ltr,,,1999.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/fi/fi103en.pdf,English,,"[{'id': 224295, 'value': 'pdf', 'fileUrl': None}]",True,fi103en.pdf
61,FR,11816,,"Law No. 2011-1843 of December 8, 2011, on Certificates of New Plant Variety",ltr,,,2011.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/fr/fr208en.pdf,English,,"[{'id': 541880, 'value': 'pdf', 'fileUrl': None}]",True,fr208en.pdf
61,FR,11816,,Loi n° 2011-1843 du 8 décembre 2011 relative aux certificats d’obtention végétale,ltr,,,2011.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/fr/fr/fr208fr.pdf,French,,"[{'id': 538380, 'value': 'pdf', 'fileUrl': None}]",True,fr208fr.pdf
62,GB,5999,,The Patents and Plant Variety Rights (Compulsory Licensing) Regulations 2002 (S.I. 2002/247),ltr,,,2002.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/gb/gb177en.pdf,English,,"[{'id': 180619, 'value': 'pdf', 'fileUrl': None}]",True,gb177en.pdf
62,GB,5999,,The Patents and Plant Variety Rights (Compulsory Licensing) Regulations 2002 (S.I. 2002/247),ltr,,,2002.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/gb/gb177en-wto.pdf,English,,"[{'id': 581728, 'value': 'pdf', 'fileUrl': None}]",True,gb177en-wto.pdf
63,GB,5991,,Plant Varieties Act 1997 (Chapter 66) ,ltr,,,1998.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/gb/gb171en.pdf,English,,"[{'id': 180608, 'value': 'pdf', 'fileUrl': None}]",True,gb171en.pdf
64,GB,5995,,The Plant Breeders' Rights (Farm Saved Seed) (Specification of Species and Groups) Order 1998,ltr,,,1998.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/gb/gb174en.pdf,English,,"[{'id': 180612, 'value': 'pdf', 'fileUrl': None}]",True,gb174en.pdf
65,GB,5996,,The Plant Breeders' Rights (Farm Saved Seed) (Specified Information) Regulations 1998,ltr,,,1998.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/gb/gb175en.pdf,English,,"[{'id': 180613, 'value': 'pdf', 'fileUrl': None}]",True,gb175en.pdf
66,GB,5993,,The Plant Breeders' Rights (Information Notices) (Extension to European Community Plant Variety Rights) Regulations 1998,ltr,,,1998.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/gb/gb172en.pdf,English,,"[{'id': 180609, 'value': 'pdf', 'fileUrl': None}]",True,gb172en.pdf
67,GB,5994,,The Plant Breeders' Rights (Information Notices) Regulations 1998,ltr,,,1998.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/gb/gb173en.pdf,English,,"[{'id': 180611, 'value': 'pdf', 'fileUrl': None}]",True,gb173en.pdf
68,GB,5997,,The Plant Breeders' Rights Regulations 1998,ltr,,,1998.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/gb/gb176en.pdf,English,,"[{'id': 180614, 'value': 'pdf', 'fileUrl': None}]",True,gb176en.pdf
69,GE,11317,,"Law of Georgia No. 4066-RS of December 15, 2010, on the Protection of New Breeds of Animals and Varieties of Plants",ltr,,,2010.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/ge/ge038en.pdf,English,,"[{'id': 247756, 'value': 'pdf', 'fileUrl': None}]",True,ge038en.pdf
70,GE,10910,,"Law of Georgia for the Protection of New Varieties of Plants of December 29, 2006",ltr,,,2007.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/ge/ge027en.pdf,English,,"[{'id': 243068, 'value': 'pdf', 'fileUrl': None}]",True,ge027en.pdf
72,HR,11820,,"Act of October 21, 2011, on Amendments to the Plant Variety Protection Act (promulgated by Decision No. 71-05-03/1-11-2 of October 26, 2011)",ltr,,,2011.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/hr/hr068en.pdf,English,,"[{'id': 268112, 'value': 'pdf', 'fileUrl': None}]",True,hr068en.pdf
73,HR,11810,,"Ordinance of May 10, 2011, on the Procedure of Examination of Distinctness, Uniformity and Stability of New Plant Varieties for the Purpose of Granting a Plant Breeder's Right and Registration of Varieties (OG No. 61/2011)",ltr,,,2011.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/hr/hr066en.pdf,English,,"[{'id': 268005, 'value': 'pdf', 'fileUrl': None}]",True,hr066en.pdf
74,HR,11809,,"Ordinance of May 13, 2011, on Entry in the Registers in Carrying Out the Plant Variety Protection Activities",ltr,,,2011.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/hr/hr065en.pdf,English,,"[{'id': 267921, 'value': 'pdf', 'fileUrl': None}]",True,hr065en.pdf
75,HR,11819,,"Act on Amendments to the Plant Variety Protection Act of May 30, 2008 (promulgated by Decision No. 71-05-03/1-08-2 of June 4, 2008, OG No. 67/08)",ltr,,,2008.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/hr/hr067en.pdf,English,,"[{'id': 268135, 'value': 'pdf', 'fileUrl': None}]",True,hr067en.pdf
76,HR,10941,,Decree on the (amount of) Fees relating to the Plant Variety Protection,ltr,,,2001.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/hr/hr059en.pdf,English,,"[{'id': 243865, 'value': 'pdf', 'fileUrl': None}]",True,hr059en.pdf
78,HR,10937,,"Act on Amendments to the Plant Variety Protection Act (promulgated by Decision No. 01-081-00-2157/2 of June 16, 2000, OG Nos. 131/97 & 62/2000)",ltr,,,2000.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/hr/hr056en.pdf,English,,"[{'id': 243853, 'value': 'pdf', 'fileUrl': None}]",True,hr056en.pdf
79,HR,2162,,"Plant Variety Right Protection Law (Promulgated by Decision No. 081-97-1973/1 on November 28, 1997, OG No. 131/97)",ltr,,,1997.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/hr/hr014en.pdf,English,,"[{'id': 243696, 'value': 'pdf', 'fileUrl': None}]",True,hr014en.pdf
79,HR,2162,,Zakon o Zastiti Sorti Poljoprivrednog Bilja,ltr,,,1997.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/hr/hr/hr014hr.pdf,Croatian,,"[{'id': 243830, 'value': 'pdf', 'fileUrl': None}]",True,hr014hr.pdf
80,HU,10945,,Act No. XXXIII of 1995 on the Protection of Inventions by Patents (as amended by Act XXVII of 2009),ltr,,,2009.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/hu/hu083en.pdf,English,,"[{'id': 243893, 'value': 'pdf', 'fileUrl': None}]",True,hu083en.pdf
81,HU,2190,,Act No. XXXIII of 1995 on the Protection of Inventions by Patents,ltr,,,1996.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/hu/hu010en.pdf,English,,"[{'id': 127793, 'value': 'pdf', 'fileUrl': None}]",True,hu010en.pdf
81,HU,2190,,Loi n° XXXIII de 1995 sur la protection des inventions par les brevets,ltr,,,1996.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/fr/hu/hu010fr.pdf,French,,"[{'id': 127795, 'value': 'pdf', 'fileUrl': None}]",True,hu010fr.pdf
82,IE,11815,,"Plant Varieties (Farm Saved Seed) Regulations, 2000 (S.I. No. 493/2000)",ltr,,,2000.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/ie/ie181en.pdf,English,,"[{'id': 268007, 'value': 'pdf', 'fileUrl': None}]",True,ie181en.pdf
83,IE,11811,,Plant Varieties (Proprietary Rights) (Amendment) Act 1998 (Act No. 41 of 1998),ltr,,,2000.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/ie/ie177en.pdf,English,,"[{'id': 267977, 'value': 'pdf', 'fileUrl': None}]",True,ie177en.pdf
84,IE,11813,,"Plant Varieties (Proprietary Rights) (Amendment) Act, 1998 (Commencement) Order, 2000 (S.I. No. 489/2000)",ltr,,,2000.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/ie/ie179en.pdf,English,,"[{'id': 268026, 'value': 'pdf', 'fileUrl': None}]",True,ie179en.pdf
85,IE,11814,,"Plant Varieties (Proprietary Rights) (Amendment) Regulations, 2000 (S.I. No. 490/2000)",ltr,,,2000.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/ie/ie180en.pdf,English,,"[{'id': 268006, 'value': 'pdf', 'fileUrl': None}]",True,ie180en.pdf
86,IE,2337,,Plant Variety (Proprietary Rights) Act 1980 ,ltr,,,1981.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/ie/ie075en.pdf,English,,"[{'id': 587367, 'value': 'pdf', 'fileUrl': None}]",True,ie075en.pdf
87,IS,8918,,Breeder's Right Act ,ltr,,,2004.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/is/is100en.pdf,English,,"[{'id': 215020, 'value': 'pdf', 'fileUrl': None}]",True,is100en.pdf
88,IL,9524,,"Plant Breeders' Rights Law, 5733-1973",ltr,,,1996.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/il/il032en.pdf,English,,"[{'id': 224260, 'value': 'pdf', 'fileUrl': None}]",True,il032en.pdf
89,IT,9534,,"Legislative Decree No. 455 of November 3, 1998, on Adaptation to the Provisions of the 1991 Act of the International Convention for the Protection of New Varieties of Plants",ltr,,,1998.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/it/it118en.pdf,English,,"[{'id': 224329, 'value': 'pdf', 'fileUrl': None}]",True,it118en.pdf
89,IT,9534,,"Decreto legislativo del 3 novembre 1998, n. 455 Norme di adeguamento alle prescrizioni dell'atto di revisione del 1991 della convenzione internazionale per la protezione delle novita' vegetali",ltr,,,1998.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/it/it/it118it.pdf,Italian,,"[{'id': 234777, 'value': 'pdf', 'fileUrl': None}]",True,it118it.pdf
90,JO,2619,,Law No. 24 of 2000 on the Protection of New Varieties of Plants,ltr,,,2000.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/jo/jo026en.pdf,English,,"[{'id': 128330, 'value': 'pdf', 'fileUrl': None}]",True,jo026en.pdf
91,JP,21352,,"Plant Variety Protection and Seed Act (Act No. 83 of May 29, 1998, as amended up to Act No. 74 of December 9, 2020)",ltr,,,2021.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/jp/jp253en.pdf,English,,"[{'id': 584887, 'value': 'pdf', 'fileUrl': None}]",True,jp253en.pdf
92,JP,6977,,"Plant Variety Protection and Seed Act (Act No. 83 of May 29, 1998, as amended up to Act No. 49 of May 18, 2007)",ltr,,,2007.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/jp/jp134en.pdf,English,,"[{'id': 187738, 'value': 'pdf', 'fileUrl': None}]",True,jp134en.pdf
93,KE,16028,,"Seeds and Plant Varieties (Amendment) Act, 2012",ltr,,,2013.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/ke/ke027en.pdf,English,,"[{'id': 400615, 'value': 'pdf', 'fileUrl': None}]",True,ke027en.pdf
94,KE,16029,,"Seeds and Plant Varieties Act, 1972 (Chapter 326, as amended up to Act No. 53 of 2012)",ltr,,,2013.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/ke/ke028en.pdf,English,,"[{'id': 506145, 'value': 'pdf', 'fileUrl': None}]",True,ke028en.pdf
95,KG,7298,,"Law of the Kyrgyz Republic No. 79 of June 13, 1998, on Legal Protection of Selective Breeding Achievements (as amended up to Law No. 155 of August 8, 2006)",ltr,,,2006.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/kg/kg063en.pdf,English,,"[{'id': 190115, 'value': 'pdf', 'fileUrl': None}]",True,kg063en.pdf
96,KG,10994,,"Law of the Kyrgyz Republic No. 79 of June 13, 1998, on Legal Protection of Selective Breeding Achievements",ltr,,,1998.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/kg/kg085en.pdf,English,,"[{'id': 244080, 'value': 'pdf', 'fileUrl': None}]",True,kg085en.pdf
97,KR,13731,,"Plant Variety Protection Act (Act No. 11457 of June 1, 2012, as amended up to Act No. 12062 of August 13, 2013)",ltr,,,2013.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/kr/kr159en.pdf,English,,"[{'id': 398599, 'value': 'pdf', 'fileUrl': None}]",True,kr159en.pdf
98,LT,15421,,"Law No. IX–618 of November 22, 2001, on the Protection of Plant Varieties ",ltr,,,2012.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/lt/lt080en.pdf,English,,"[{'id': 565400, 'value': 'pdf', 'fileUrl': None}]",True,lt080en.pdf
99,LT,7180,,"Law No. IX–618 of November 22, 2001, on the Protection of Plant Varieties (as amended by Law No. X-862 of October 19, 2006)",ltr,,,2006.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/lt/lt049en.pdf,English,,"[{'id': 188793, 'value': 'pdf', 'fileUrl': None}]",True,lt049en.pdf
100,LT,2859,,"Law No. IX-618 of November 22, 2001, on the Protection of Plant Varieties",ltr,,,2002.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/lt/lt009en.pdf,English,,"[{'id': 128568, 'value': 'pdf', 'fileUrl': None}]",True,lt009en.pdf
101,LV,15323,,Plant Varieties Protection Law,ltr,,,2012.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/lv/lv050en.pdf,English,,"[{'id': 352518, 'value': 'pdf', 'fileUrl': None}]",True,lv050en.pdf
102,LV,9543,,"Plant Varieties Protection Law (as  amended on December 21, 2005)",ltr,,,2005.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/lv/lv049en.pdf,English,,"[{'id': 224573, 'value': 'pdf', 'fileUrl': None}]",True,lv049en.pdf
103,LV,2951,,Plant Varieties Protection Law,ltr,,,2002.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/lv/lv018en.pdf,English,,"[{'id': 128689, 'value': 'pdf', 'fileUrl': None}]",True,lv018en.pdf
105,MD,16200,,"Law No. 39-XVI of February 29, 2008, on the Protection of Plant Varieties  (as amended up to Law No. 162 of July 30, 2015)",ltr,,,2015.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/md/md115en.pdf,English,,"[{'id': 410104, 'value': 'pdf', 'fileUrl': None}]",True,md115en.pdf
106,MD,15544,,"Law No. 39-XVI of February 29, 2008, on the Protection of Plant Varieties (as amended up to Law No. 173 of July 25, 2014)",ltr,,,2014.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/md/md112en.pdf,English,,"[{'id': 364257, 'value': 'pdf', 'fileUrl': None}]",True,md112en.pdf
107,MD,9538,,"Law No. 39-XVI of February 29, 2008, on the Protection of Plant Varieties",ltr,,,2008.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/md/md045en.pdf,English,,"[{'id': 224334, 'value': 'pdf', 'fileUrl': None}]",True,md045en.pdf
108,MD,2995,,"Law No. 915-XIII of July 11, 1996, on the Protection of Plant Varieties",ltr,,,2000.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/md/md007en.pdf,English,,"[{'id': 128729, 'value': 'pdf', 'fileUrl': None}]",True,md007en.pdf
109,MX,3082,,"Regulations of the Federal Law on Plant Varieties (published in the Official Journal of the Federation on September 24, 1998)",ltr,,,1998.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/mx/mx006en.pdf,English,,"[{'id': 224314, 'value': 'pdf', 'fileUrl': None}]",True,mx006en.pdf
110,MX,3081,,"Federal Law on Plant Varieties (published in the Official Journal of the Federation on October 25, 1996)",ltr,,,1996.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/mx/mx005en.pdf,English,,"[{'id': 224281, 'value': 'pdf', 'fileUrl': None}]",True,mx005en.pdf
111,MK,11026,,Law on Breeder’s Rights,ltr,,,2009.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/mk/mk020en.pdf,English,,"[{'id': 244364, 'value': 'pdf', 'fileUrl': None}]",True,mk020en.pdf
112,ME,15782,,"Law on Protection of Plant Varieties  (Official Gazette of Montenegro, No. 48/2007, 48/2008 and 40/2011)",ltr,,,2011.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/me/me045en.pdf,English,,"[{'id': 381963, 'value': 'pdf', 'fileUrl': None}]",True,me045en.pdf
113,NI,3173,,"Law No. 318 on the Protection of New Varieties of Plants (revised text in February, 2001) ",ltr,,,2001.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/ni/ni014en.pdf,English,,"[{'id': 224452, 'value': 'pdf', 'fileUrl': None}]",True,ni014en.pdf
114,NI,12842,,Law No. 318 of 1999 on the Protection of New Varieties of Plants,ltr,,,1999.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/ni/ni047en.pdf,English,,"[{'id': 281173, 'value': 'pdf', 'fileUrl': None}]",True,ni047en.pdf
114,NI,12842,,Ley N° 318 de 1999 de Protección para las Obtenciones Vegetales,ltr,,,1999.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/es/ni/ni047es.pdf,Spanish,,"[{'id': 281121, 'value': 'pdf', 'fileUrl': None}]",True,ni047es.pdf
115,NL,9525,,"Act of February 19, 2005, containing New Regulations Governing the Approval of Varieties of Plants, the Marketing of Propagating Material, and the Granting of Breeder's Rights (Seeds and Planting Materials Act, 2005)",ltr,,,2006.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/nl/nl057en.pdf,English,,"[{'id': 224299, 'value': 'pdf', 'fileUrl': None}]",True,nl057en.pdf
116,NO,9530,,"Regulations Concerning the Plant Breeder's Right (as amended on July 16, 1997)",ltr,,,1997.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/no/no065en.pdf,English,,"[{'id': 224262, 'value': 'pdf', 'fileUrl': None}]",True,no065en.pdf
118,NZ,22410,,"Plant Variety Rights Act 2022 (Act No. 61 of 2022, consolidated January 24, 2023)",ltr,,,2023.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/nz/nz256en.pdf,English,,"[{'id': 590187, 'value': 'pdf', 'fileUrl': None}]",True,nz256en.pdf
119,NZ,22411,,Plant Variety Rights Regulations 2022 (SL 2022/346),ltr,,,2023.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/nz/nz257en.pdf,English,,"[{'id': 590188, 'value': 'pdf', 'fileUrl': None}]",True,nz257en.pdf
120,NZ,3304,,Plant Variety Rights Act 1987  (reprint as at 1 July 2013),ltr,,,2013.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/nz/nz020en.pdf,English,,"[{'id': 129111, 'value': 'pdf', 'fileUrl': None}]",True,nz020en.pdf
121,NZ,10927,,Plant Variety Rights Amendment Act 1999,ltr,,,1999.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/nz/nz124en.pdf,English,,"[{'id': 243245, 'value': 'pdf', 'fileUrl': None}]",True,nz124en.pdf
122,OM,9518,,Law on the Protection of Breeders' Rights in New Varieties of Plants (promulgated by Royal Decree No. 49/2009),ltr,,,2010.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/om/om017en.pdf,English,,"[{'id': 243178, 'value': 'pdf', 'fileUrl': None}]",True,om017en.pdf
123,PA,7183,,"Executive Decree No. 13 of March 19, 1999, on the Implementation of Title V of Law No. 23 of July 15, 1997",ltr,,,1999.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/pa/pa026en.pdf,English,,"[{'id': 189406, 'value': 'pdf', 'fileUrl': None}]",True,pa026en.pdf
124,PA,3391,,"Law No. 23 of July 15, 1997, Title V, Provisions on the Protection of Plant Varieties",ltr,,,1997.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/pa/pa006en.pdf,English,,"[{'id': 129273, 'value': 'pdf', 'fileUrl': None}]",True,pa006en.pdf
124,PA,3391,,"Ley N° 23 de 15 de julio de 1997 Título V, Normas para la Protección de las Obtenciones Vegetales",ltr,,,1997.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/es/pa/pa006es_1.pdf,Spanish,,"[{'id': 586113, 'value': 'pdf', 'fileUrl': None}]",True,pa006es_1.pdf
125,PE,9103,,Supreme Decree N° 035-2011-PCM on Approval of the Regulations for the Protection of the Rights of Breeders of the New Plant Varieties,ltr,,,2011.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/pe/pe063en.pdf,English,,"[{'id': 244355, 'value': 'pdf', 'fileUrl': None}]",True,pe063en.pdf
127,PL,17546,,"Act of June 26, 2003, on the Legal Protection of Plant Varieties (amended up to Act of June 8, 2017)",ltr,,,2017.0,,,,,,,,,,,,False,False,,,https://wipolex-resources-eu-central-1-358922420655.s3.amazonaws.com/edocs/lexdocs/laws/en/pl/pl101en.pdf,English,,"[{'id': 457950, 'value': 'pdf', 'fileUrl': None}]",True,pl101en.pdf
